token,pos
जागा,NOUN
मिळतील,NOUN
असा,NOUN
अंदाज,NOUN
एक्झिट,NOUN
पोल्सनी,NOUN
व्यक्त,NOUN
केला,PP
तर,PART
काँग्रेसला,PP
किमान,NOUN
62,NUM
तर,PART
जास्तीत,NOUN
जास्त,NOUN
137,NUM
जागा,NOUN
मिळण्याचा,NOUN
अंदाज,NOUN
व्यक्त,NOUN
करण्यात,NOUN
आला,PP
प्रत्यक्षात,NOUN
भाजपने,PP
163,NUM
जागा,NOUN
मिळवल्या,NOUN
तर,PART
काँग्रेसला,PP
66,NUM
जागी,NOUN
यश,PART
मिळालं,NOUN
राजस्थानात,NOUN
भाजपचं,NOUN
पारडं,NOUN
जड,PART
असल्याचं,NOUN
ABP,NOUN
न्यूज,NOUN
सी,PART
व्होटरच्या,PP
एक्झिट,NOUN
पोलमध्ये,PP
म्हटलं,NOUN
होतं,NOUN
भाजपला,PP
इथे,NOUN
किमान,NOUN
77,NUM
आणि,NOUN
जास्तीत,NOUN
जास्त,NOUN
128,NUM
जागा,NOUN
मिळण्याचा,NOUN
अंदाज,NOUN
व्यक्त,NOUN
करण्यात,NOUN
आला,PP
होता,NOUN
तर,PART
सत्ताधारी,NOUN
काँग्रेसला,PP
किमान,NOUN
56,NUM
आणि,NOUN
जास्तीत,NOUN
जास्त,NOUN
113,NUM
जागा,NOUN
मिळतील,NOUN
असा,NOUN
अंदाज,NOUN
होता,NOUN
पण,PART
निकाल,NOUN
लागला,PP
तेव्हा,NOUN
भाजपला,PP
115,NUM
तर,PART
काँग्रेसला,PP
69,NUM
जागा,NOUN
मिळाल्या,NOUN
होत्या,NOUN
इतर,NOUN
लहान,NOUN
मोठे,NOUN
पक्ष,NOUN
आणि,NOUN
अपक्षांना,NOUN
मिळून,NOUN
15,NUM
जागी,NOUN
विजय,NOUN
मिळवता,NOUN
आला,PP
होता,NOUN
तेलंगणातल्या,NOUN
निवडणुकीत,NOUN
काँग्रेस,NOUN
आघाडीवर,PP
असेल,NOUN
असं,NOUN
जवळपास,NOUN
सगळ्या,NOUN
एजन्सीजने,PP
म्हटलं,NOUN
होतं,NOUN
काँग्रेसला,PP
किमान,NOUN
49,NUM
तर,PART
जास्तीत,NOUN
जास्त,NOUN
80,NUM
जागा,NOUN
मिळण्याचा,NOUN
अंदाज,NOUN
वर्तवण्यात,NOUN
आला,PP
होता,NOUN
सत्ताधारी,NOUN
BRS,NOUN
पुन्हा,NOUN
सत्तेत,NOUN
येणार,NOUN
नाही,NOUN
असं,NOUN
जवळपास,NOUN
सगळ्यांनी,NOUN
म्हटलं,NOUN
होतं,NOUN
निकालांमध्ये,PP
काँग्रेसला,PP
64,NUM
तर,PART
BRSला,PP
39,NUM
जागा,NOUN
मिळाल्या,NOUN
निवडणूक,NOUN
आयोगावर,PP
सातत्याने,PP
निर्माण,NOUN
होणाऱ्या,NOUN
प्रश्नांमुळे,NOUN
त्यांची,NOUN
प्रतिमा,NOUN
ढासळली,VERB
आहे,NOUN
का,PART
21,NUM
मे,PART
2024,NUM
निवडणूक,NOUN
आयोगावर,PP
सातत्याने,PP
निर्माण,NOUN
होणाऱ्या,NOUN
प्रश्नांमुळे,NOUN
त्यांची,NOUN
प्रतिमा,NOUN
ढासळली,VERB
आहे,NOUN
का,PART
400,NUM
पारचा,NOUN
नारा,NOUN
संविधान,NOUN
बदल,NOUN
आरक्षण,NOUN
आणि,NOUN
निवडणुकांचा,NOUN
झुकणारा,NOUN
कल31,NOUN
मे,PART
2024,NUM
400,NUM
पारचा,NOUN
नारा,NOUN
संविधान,NOUN
बदल,NOUN
आरक्षण,NOUN
आणि,NOUN
निवडणुकांचा,NOUN
झुकणारा,NOUN
कल,PART
निवडणूक,NOUN
आयोग,NOUN
म्हणजे,NOUN
काय,NOUN
निवडणूक,NOUN
आयुक्तांचं,NOUN
काम,NOUN
कसं,NOUN
चालतं,NOUN
20,NUM
ऑक्टोबर,NOUN
2024,NUM
निवडणूक,NOUN
आयोग,NOUN
म्हणजे,NOUN
काय,NOUN
निवडणूक,NOUN
आयुक्तांचं,NOUN
काम,NOUN
कसं,NOUN
चालतं,NOUN
5रुग्णालयातून,NOUN
घरी,NOUN
परतल्यावर,PP
अभिनेता,NOUN
गोविंदाने,PP
काय,NOUN
सांगितले,VERB
6गरम,NOUN
की,PART
थंड,NOUN
हिवाळ्यात,NOUN
कोणत्या,NOUN
पाण्यानं,NOUN
अंघोळ,NOUN
करणं,NOUN
जास्त,NOUN
चांगलं,NOUN
असतं,NOUN
8जवाहरलाल,NOUN
नेहरू,NOUN
आधुनिक,NOUN
भारताचे,NOUN
शिल्पकार,NOUN
की,PART
आजच्या,PP
सर्व,NOUN
समस्यांना,NOUN
जबाबदार,NOUN
Author,NOUN
प्रियंका,NOUN
जगतापRole,NOUN
बीबीसी,NOUN
मराठी,NOUN
प्रतिनिधी,NOUN
खून,NOUN
खंडणी,NOUN
अपहरण,NOUN
आणि,NOUN
मारहाण,NOUN
अशा,NOUN
प्रकारच्या,PP
गंभीर,NOUN
गुन्ह्यांच्या,PP
आरोपांमध्ये,PP
अडकलेला,PP
आरोपी,NOUN
निलेश,NOUN
घायवळ,NOUN
बनावट,NOUN
कागपत्रांच्या,PP
आधारे,NOUN
पासपोर्ट,NOUN
मिळवून,NOUN
परदेशात,NOUN
पळून,NOUN
गेल्याची,NOUN
माहिती,NOUN
समोर,NOUN
आली,VERB
आहे,NOUN
निलेश,NOUN
घायवळच्या,PP
पुण्यातील,NOUN
कोथरूडमधील,NOUN
घरी,NOUN
पोलिसांनी,NOUN
छापेमारी,NOUN
केली,VERB
आहे,NOUN
निलेश,NOUN
घायवळ,NOUN
हा,PART
खून,NOUN
खंडणी,NOUN
अपहरण,NOUN
आणि,NOUN
मारहाण,NOUN
अशा,NOUN
प्रकारच्या,PP
गंभीर,NOUN
गुन्ह्यांमधील,NOUN
आरोपी,NOUN
आहे,NOUN
बनावट,NOUN
कागपत्रांच्या,PP
आधारे,NOUN
पासपोर्ट,NOUN
मिळवून,NOUN
निलेश,NOUN
घायवळ,NOUN
परदेशात,NOUN
पळून,NOUN
गेल्याची,NOUN
माहिती,NOUN
समोर,NOUN
आली,VERB
आहे,NOUN
पोलिसांनी,NOUN
केलेल्या,NOUN
छापेमारीत,NOUN
निलेश,NOUN
घायवळच्या,PP
घरातून,NOUN
जमिनीशी,NOUN
निगडीत,NOUN
कागदपत्रं,NOUN
सातबारा,NOUN
नोंदी,NOUN
बंदुकीच्या,PP
गोळ्या,NOUN
अशा,NOUN
अनेक,NOUN
गोष्टी,NOUN
जप्त,NOUN
करण्यात,NOUN
आल्या,NOUN
आहेत,NOUN
पुण्यातील,NOUN
डीसीपी,NOUN
संभाजी,NOUN
कदम,NOUN
यांच्या,PP
माहितीनुसार,NOUN
आम्ही,NOUN
आता,NOUN
कोथरूडमधील,NOUN
घरावर,PP
छापा,NOUN
टाकला,PP
आहे,NOUN
त्यातल्या,NOUN
कागदपत्रांची,NOUN
आता,NOUN
तपासणी,NOUN
होणार,NOUN
आहे,NOUN
पुढे,NOUN
जशी,NOUN
माहिती,NOUN
मिळेल,NOUN
तसा,NOUN
तपास,NOUN
करू,NOUN
निलेश,NOUN
घायवळ,NOUN
विरोधात,NOUN
गुन्हा,NOUN
दाखल,NOUN
करण्यात,NOUN
आला,PP
आहे,NOUN
अवैध,NOUN
पद्धतीनं,NOUN
पासपोर्ट,NOUN
मिळवणं,NOUN
आणि,NOUN
माहिती,NOUN
दडवल्याच्या,PP
आरोपाखाली,VERB
हे,PART
गुन्हे,NOUN
दाखल,NOUN
करण्यात,NOUN
आहेत,NOUN
फसवणूक,NOUN
बनावट,NOUN
कागदपत्रं,NOUN
तायर,NOUN
करणे,NOUN
आणि,NOUN
पासपोर्ट,NOUN
कायदा,NOUN
1967,NUM
चा,PART
तसेच,NOUN
आधार,NOUN
कायदा,NOUN
2016,NUM
चा,PART
भंग,NOUN
केल्याबद्दल,NOUN
हे,PART
गुन्हा,NOUN
दाखल,NOUN
झाले,VERB
आहेत,NOUN
अशी,NOUN
माहिती,NOUN
डीसीपी,NOUN
संभाजी,NOUN
कदम,NOUN
यांनी,NOUN
दिली,VERB
निलेश,NOUN
घायवळ,NOUN
बनावट,NOUN
कागपत्रांच्या,PP
आधारे,NOUN
पासपोर्ट,NOUN
मिळवून,NOUN
परदेशात,NOUN
पळून,NOUN
गेल्याची,NOUN
माहिती,NOUN
समोर,NOUN
आली,VERB
आहे,NOUN
पोलिसांनी,NOUN
दिलेल्या,NOUN
माहितीनुसार,NOUN
सध्या,NOUN
त्याच्यावर,PP
महाराष्ट्र,NOUN
संघटित,NOUN
गुन्हे,NOUN
नियंत्रण,NOUN
कायदा,NOUN
मोक्का,NOUN
अंतर्गत,NOUN
कारवाई,NOUN
सुरू,NOUN
आहे,NOUN
कोथरूड,NOUN
परिसरात,NOUN
17,NUM
सप्टेंबरला,PP
रात्री,NOUN
साडेअकराच्या,PP
सुमारास,NOUN
एका,NOUN
तरुणावर,PP
घायवळ,NOUN
टोळीतील,NOUN
सदस्यांनी,NOUN
गोळीबार,NOUN
केला,PP
होता,NOUN
या,PART
गुन्ह्यात,NOUN
कोथरूड,NOUN
पोलिसांनी,NOUN
मयूर,NOUN
कुंबरे,NOUN
रोहित,NOUN
आखाडे,NOUN
गणेश,NOUN
राऊत,NOUN
मयंक,NOUN
उर्फ,NOUN
मॉन्टी,NOUN
व्यास,NOUN
आनंद,NOUN
चांदलेकर,NOUN
उर्फ,NOUN
अंड्या,NOUN
दिनेश,NOUN
फाटक,NOUN
यांना,NOUN
अटक,NOUN
केली,VERB
तर,PART
घायवळवर,PP
गुन्हा,NOUN
दाखल,NOUN
करण्यात,NOUN
आला,PP
होता,NOUN
घायवळ,NOUN
मूळचा,NOUN
अहिल्यानगरमधील,NOUN
जामखेडचा,NOUN
रहिवासी,NOUN
आहे,NOUN
त्याच्याविरुद्ध,NOUN
पुणे,NOUN
शहरातील,NOUN
विविध,NOUN
पोलीस,NOUN
ठाण्यात,NOUN
15,NUM
ते,PART
20,NUM
गंभीर,NOUN
गुन्हे,NOUN
दाखल,NOUN
आहेत,NOUN
पोलिसांनी,NOUN
दिलेल्या,NOUN
माहितीनुसार,NOUN
फरार,NOUN
होण्यासाठी,PP
निलेश,NOUN
घायवळने,PP
अहिल्यानगरमधून,NOUN
पासपोर्ट,NOUN
मिळवला,PP
आहे,NOUN
तसेच,NOUN
बनावट,NOUN
वाहन,NOUN
नंबरप्लेट,NOUN
वापरल्याबद्दल,NOUN
निलेश,NOUN
घायवळ,NOUN
विरोधात,NOUN
कोथरुड,NOUN
पोलीस,NOUN
ठाण्यात,NOUN
आणखी,NOUN
एका,NOUN
गुन्ह्याची,NOUN
भर,PART
पडली,VERB
आहे,NOUN
निलेश,NOUN
घायवळ,NOUN
दुसऱ्या,NOUN
व्यक्तीच्या,PP
मालकीच्या,PP
वाहनाचा,NOUN
अधिकृत,NOUN
वाहन,NOUN
नंबर,NOUN
स्वतःच्या,PP
वाहनासाठी,PP
वापरत,NOUN
होता,NOUN
पोलिसांनी,NOUN
त्याचं,NOUN
वाहन,NOUN
जप्त,NOUN
केल्यानंतर,NOUN
हा,PART
प्रकार,NOUN
उघडकीस,NOUN
आला,PP
घायवळ,NOUN
याला,PP
अटक,NOUN
करण्यासाठी,PP
पोलिसांनी,NOUN
लूक,NOUN
आऊट,NOUN
नोटीस,NOUN
देखील,NOUN
बजावली,VERB
आहे,NOUN
घायवळचा,NOUN
पासपोर्ट,NOUN
रद्द,NOUN
करण्याची,NOUN
प्रक्रिया,NOUN
सुरू,NOUN
करणार,NOUN
असल्याचं,NOUN
पुण्याच्या,PP
पोलीस,NOUN
आयुक्तांनी,NOUN
सांगितलं,NOUN
आहे,NOUN
आम्ही,NOUN
निलेश,NOUN
घायवळ,NOUN
आणि,NOUN
त्याच्या,PP
कुटुंबीयांची,NOUN
यांची,NOUN
बाजू,NOUN
जाणून,NOUN
घेण्याचा,NOUN
प्रयत्न,NOUN
केला,PP
मात्र,NOUN
त्यांच्याशी,NOUN
संपर्क,NOUN
होऊ,NOUN
शकला,PP
नाही,NOUN
त्यांची,NOUN
बाजू,NOUN
आल्यानंतर,NOUN
या,PART
बातमीत,NOUN
ती,PART
अपडेट,NOUN
केली,VERB
जाईल,NOUN
बॉस,NOUN
अक्षर,NOUN
येणारे,NOUN
सिमकार्ड,NOUN
मिळवण्याचं,NOUN
प्रकरण,NOUN
काय,NOUN
निलेश,NOUN
घायवळवर,PP
आणखी,NOUN
एक,PART
गुन्हा,NOUN
दाखल,NOUN
झाला,PP
आहे,NOUN
बॉस,NOUN
अक्षरं,NOUN
येतील,NOUN
असे,NOUN
सिमकार्ड,NOUN
एका,NOUN
तक्रारदाराच्या,PP
आधार,NOUN
कार्डाचा,NOUN
वापर,NOUN
करुन,NOUN
मिळवले,VERB
आणि,NOUN
बँकेत,NOUN
खाती,NOUN
काढून,NOUN
आर्थिक,NOUN
गैरव्यवहार,NOUN
केल्याची,NOUN
तक्रार,NOUN
करण्यात,NOUN
आली,VERB
आहे,NOUN
2020,NUM
पासून,NOUN
तक्रारदाराचे,NOUN
सिमकार्ड,NOUN
बेकायदेशीररीत्या,NOUN
मिळवून,NOUN
आणि,NOUN
ताब्यात,NOUN
ठेवून,NOUN
फसवणूक,NOUN
आणि,NOUN
ती,PART
व्यक्ती,NOUN
आपणच,NOUN
असल्याचे,NOUN
भासवल्याचा,NOUN
गुन्हा,NOUN
निलेश,NOUN
गायकवाड,NOUN
याच्याविरुद्ध,NOUN
नोंदवण्यात,NOUN
आला,PP
आहे,NOUN
कोथरूड,NOUN
पोलीस,NOUN
ठाण्यात,NOUN
भारतीय,NOUN
दंड,NOUN
संहिता,NOUN
कलम,NOUN
420,NUM
फसवणूक,NOUN
506,NUM
